b_nm,b_long,b_lat
부산진구청.시민공원남1문,129.0537959,35.16444762
부산진중학교,129.0554607,35.16446752
부산시민공원남문,129.0582429,35.16557516
동해선부전역,129.0623605,35.16457052
늘푸른교회,129.036354,35.16997782
청수탕,129.03472,35.16990333
부전시장입구,129.0582699,35.15902619
부전시장입구,129.0575764,35.15948396
롯데호텔백화점.서면역,129.0558565,35.15785624
롯데호텔백화점.서면역,129.055546,35.157735
부암역.당감입구,129.0506823,35.15854838
부암역.당감입구,129.0501385,35.15893812
부암역,129.0490133,35.157205
부암역,129.0482817,35.156715
CBS방송국,129.04975,35.15272667
CBS방송국,129.0507117,35.15179833
CBS방송국,129.0496358,35.15225132
범천건강문화센터,129.0483017,35.1511
범천건강문화센터,129.04837,35.15089167
선암초등학교,129.0497633,35.14972167
선암초등학교,129.0496883,35.14972333
약수터입구,129.05039,35.14763667
약수터입구,129.050385,35.14774833
서호정사,129.051155,35.14550333
서호정사,129.05106,35.14544333
호천마을입구,129.05018,35.14421167
호천마을입구,129.0504,35.14417167
안창마을입구,129.0480883,35.14442833
신암.범천2동주민센터,129.053785,35.14849333
신암.범천2동주민센터,129.0538167,35.148565
경남아파트,129.0559417,35.14402
경남아파트,129.0561925,35.14355267
범내골역.상공회의소,129.0610247,35.14776933
범내골역.상공회의소,129.0612876,35.14785833
지오플레이스,129.0642628,35.15038851
동의대학교입구,129.03381,35.1476
범내골역,129.0590126,35.14759415
부산진초등학교,129.058226,35.150334
부산진초등학교,129.057885,35.15112333
서면복개로,129.057776,35.153564
부산진초등학교,129.0570883,35.15065833
서면시장,129.0576696,35.15610907
롯데호텔백화점.서면역,129.0579028,35.15707778
지오플레이스,129.063214,35.14919404
서면1번가,129.0579148,35.15408195
전포초등학교,129.0623933,35.159305
전포초등학교,129.062405,35.16016833
전포초등학교,129.06246,35.15973619
NC서면점,129.0630468,35.15767813
전포사거리,129.0652017,35.15661
(구)대우자동차,129.066701,35.1577683
경남공고(전포역),129.0651933,35.15308333
부산진여자중학교,129.0683233,35.155285
동성고교,129.0682891,35.15175785
성북초등학교,129.067177,35.15009508
성북초등학교,129.0672117,35.14974719
부산마케팅고등학교,129.0694985,35.1500849
부산마케팅고등학교,129.0689637,35.15064932
가야시장.가야역,129.0435367,35.156145
가야시장.가야역,129.0444467,35.15596333
전포고개,129.0712267,35.15158333
전포고개,129.07142,35.151845
전포삼거리,129.07179,35.15334833
전포삼거리,129.0717817,35.15368667
전포아파트,129.0716583,35.155225
개성고등학교,129.0315867,35.17036833
서면부속상가,129.0610211,35.15765496
부전도서관,129.0623333,35.15578167
경남공고,129.0622428,35.15287259
부전도서관,129.0624903,35.15497203
개금삼거리,129.0258,35.153291
동해선부전역,129.0609867,35.16341379
기점,129.0316037,35.17095543
백양맨션,129.035029,35.1702209
백양맨션,129.03522,35.17011333
백양가족공원,129.0289267,35.17225167
백양가족공원,129.0290617,35.17226667
선암사입구,129.0306517,35.17354
선암사입구,129.0308083,35.17357
당감3동우체국,129.0329875,35.15955343
백양뜨란채아파트,129.0293733,35.17122167
백양뜨란채아파트,129.0293217,35.17132333
초읍삼거리,129.0490502,35.18191647
초읍삼거리,129.0497026,35.18205823
부전시장,129.0582667,35.16238167
연지청구아파트,129.0548021,35.17631319
연지한신타워,129.0546375,35.17583121
개성고등학교,129.0318279,35.17031162
동원초등학교,129.0328833,35.17219667
동원초등학교,129.0329883,35.17211833
동평유치원,129.0409233,35.16826667
동평유치원,129.041085,35.16791167
당감시장,129.041732,35.16625792
당감시장,129.0414151,35.16641447
당감4동우체국,129.0271867,35.17160167
당감4동우체국,129.0271567,35.17167333
개금주공아파트,129.0315614,35.1594375
화신아파트(종점),129.0711,35.15908667
전포아파트,129.0716534,35.15598362
은하수공원,129.031395,35.17400167
범내골역3번출구.춘해병원,129.0588701,35.14671342
롯데호텔백화점.서면역,129.056578,35.157492
롯데호텔백화점.서면역,129.0567778,35.15737515
파티마의원,129.0710733,35.15686333
파티마의원,129.0708964,35.15689962
부산범천교회,129.0551364,35.14200911
개금시장,129.0173295,35.14835906
동의대학교입구,129.0329189,35.14795926
부암3동주민센터,129.0393648,35.16871853
태우선파크APT,129.0331259,35.16736139
부산진구생활문화센터,129.0371246,35.16805068
롯데캐슬스카이,129.0654567,35.16290667
전포어린이놀이터,129.0669411,35.15974112
(구)대우자동차,129.068173,35.1580433
진양교차로,129.0466645,35.16283369
국립부산국악원,129.0551863,35.1712883
부산시민공원,129.056212,35.17077046
개금역,129.0217297,35.15299678
부암역.부산도시공사,129.051292,35.1559
개금역,129.0194903,35.15332586
태우선파크APT,129.0328788,35.16739306
부산글로벌빌리지,129.052147,35.1573557
당감동일스위트,129.0267989,35.16915763
경남공고,129.0625045,35.15198687
송상현광장,129.0632215,35.16440723
부산시민공원남문,129.0581713,35.16562865
부산진중학교,129.0554285,35.16456681
어린이대공원,129.0474897,35.18210165
어린이대공원,129.0477187,35.18182294
경남공고(전포역),129.0656476,35.15272739
전포사거리,129.0656076,35.15570191
NC서면점,129.0630348,35.15788602
부산진구청후문,129.0528106,35.16137723
부산진구청정문,129.0524272,35.16315001
당감입구교차로,129.0392277,35.16157968
당감입구교차로,129.0395596,35.16124967
부산진경찰서,129.0547977,35.16021257
서면교차로,129.061751,35.1578888
신암입구,129.0474728,35.15538924
신암입구,129.0473131,35.15514863
상수도사업본부,129.0725668,35.17482394
상수도사업본부,129.0725405,35.17443689
양정역,129.0699592,35.17153877
양정역,129.0698764,35.17108961
송상현광장,129.065461,35.16639336
송상현광장,129.065312,35.1659273
부전역,129.063209,35.16304339
부전시장,129.0607584,35.15964719
부전시장,129.0610847,35.16040312
서면역.서면지하상가,129.0592519,35.155167
서면역.서면지하상가,129.0590191,35.15594596
서면한전,129.0592867,35.15241336
서면한전,129.0590381,35.15321511
범내골역,129.0593354,35.14977663
범내골역,129.0591111,35.14871256
중앙시장,129.059429,35.14325962
중앙시장,129.0591913,35.14361961
식물원입구,129.0817292,35.22372622
식물원입구,129.0821175,35.22418583
온천시장,129.0809879,35.22205753
온천시장,129.0808509,35.22134494
금강원입구,129.080488,35.22026772
온천장,129.0797737,35.21932656
금강원입구,129.079209,35.21827959
온천장,129.0819488,35.21907751
온천장역.SK허브스카이,129.085022,35.221748
온천장역.SK허브스카이,129.0850024,35.22109137
온천장,129.0834135,35.21956469
온천장역,129.0850334,35.21849695
온천입구,129.0867561,35.2176265
온천입구,129.085095,35.21653833
온천입구,129.085185,35.216615
온천입구,129.0844367,35.21612667
온천장,129.0842667,35.21768333
온천장아스타아파트,129.083508,35.217125
온천장,129.0836063,35.21828336
온천장,129.0824384,35.21834006
늘봄호텔,129.079751,35.2159135
(구)온천시장,129.0794221,35.21637838
전자공고,129.0774378,35.21507437
원예고등학교,129.07549,35.21374167
효자암,129.0665987,35.21595588
롯데백화점동래점.명륜역,129.0780083,35.2127
롯데백화점동래점.명륜역,129.079116,35.21338483
명륜역,129.079733,35.2135033
명륜역,129.0794467,35.21268833
명륜역,129.0787143,35.21252349
동래구노인복지관,129.08313,35.21357167
동래구노인복지관,129.0830583,35.21329
동래구노인복지관,129.0834452,35.21434792
개별화물협회,129.064984,35.21497676
동래구노인복지관,129.0832842,35.21349471
동래우체국,129.0825483,35.20984
명륜초등학교,129.0824953,35.20884766
동래우체국,129.0823834,35.20977849
동래우체국,129.0823833,35.20932167
롯데백화점동래점,129.07778,35.21025667
럭키주유소,129.0779233,35.20889667
럭키아파트후문,129.0754514,35.20992935
동래래미안아이파크,129.0736002,35.21071874
동래래미안아이파크,129.0732167,35.21017333
온천초등학교,129.0730189,35.2118109
온천초등학교,129.0732821,35.21197426
우장춘기념관,129.0724188,35.21254902
우장춘기념관,129.0718509,35.2125103
화신아파트,129.0659295,35.2105651
만덕터널입구,129.0578182,35.21220346
만덕터널입구,129.0577121,35.21199002
화신아파트,129.0652603,35.21064016
화신아파트,129.0654263,35.20937262
온샘초등학교,129.0701733,35.20968416
온샘초등학교,129.0704701,35.20970997
럭키아파트,129.0728207,35.20847837
럭키아파트,129.073025,35.2084133
동래역,129.0777933,35.20596
동래역,129.078175,35.20606138
동래전화국,129.082635,35.20442333
동래전화국,129.0826235,35.20414434
동래전화국,129.0827366,35.20389638
롯데백화점동래점,129.0770179,35.21363606
동래역,129.0781775,35.20391023
내성중학교,129.0778133,35.20287585
동래역.내성교차로,129.0784716,35.2043967
동래역.내성교차로,129.0784156,35.20456172
동래럭키아파트,129.0738019,35.2060157
동래럭키아파트,129.075092,35.205742
광혜병원,129.0727932,35.20642477
미남교차로.미남역,129.0711183,35.20739833
광혜병원.미남역,129.0713982,35.20702715
뜨란채아파트,129.1084318,35.19405762
미남역.반도스카이뷰,129.0682468,35.20542024
미남역.반도스카이뷰,129.0675623,35.20512083
반도스카이뷰,129.0665563,35.2034521
사직1치안센터,129.065216,35.20126311
사직1치안센터,129.065024,35.20093467
사직1치안센터,129.0649287,35.20131346
사직1치안센터,129.0647236,35.20101491
안남초등학교,129.1073117,35.19197333
사직여중,129.0564158,35.19502084
원광사,129.0541156,35.19478345
사직여고,129.0536218,35.19724202
사직중학교,129.0542866,35.19944878
사직초등학교,129.0557785,35.20063102
사직2동주민센터,129.0569079,35.20033524
사직2동주민센터,129.0571257,35.200448
삼익아파트,129.0594075,35.19962586
삼익아파트,129.0588327,35.19965706
국민시장,129.0600001,35.19895623
사직운동장,129.0652973,35.19490033
사직초등학교,129.0553705,35.20058807
미남교차로.미남역,129.0681688,35.20609833
동인고등학교,129.0531467,35.19794773
사직여고,129.0535329,35.19666812
사직여중,129.0567379,35.19482717
쌍용예가입구,129.0581177,35.19708766
사직사거리,129.0602908,35.19852715
사직사거리,129.0613981,35.19830569
사직사거리,129.0606507,35.19685236
사직야구장,129.0607446,35.19623931
사직운동장,129.0651867,35.19516761
사직운동장,129.0653627,35.19641044
사직야구장,129.0622329,35.19613211
여명중학교,129.0690326,35.19600935
여명중학교,129.0699147,35.19596391
법원어귀교차로,129.0705809,35.19623491
대선주조,129.0720242,35.19666398
사직동,129.0703024,35.19927002
화신아파트,129.0758294,35.19878064
부전교회,129.077779,35.199884
부전교회,129.0779537,35.20032428
동래경찰서,129.084425,35.19986667
동래경찰서.수안역,129.084215,35.20091833
낙민역.동래고등학교,129.092211,35.19956657
낙민역.동래고등학교,129.0946251,35.19903191
동래봉생병원,129.0953916,35.19748083
우성아파트,129.0924886,35.19494016
우성아파트,129.0929271,35.19495525
동래봉생병원,129.0953217,35.19717833
동부산아이존빌아파트,129.1054871,35.19203014
안락경동아파트,129.1052317,35.19228
안락동우체국.동해선안락역,129.1007133,35.19711667
안락동우체국.동해선안락역,129.100975,35.19721333
안락국민은행,129.1043067,35.19731
충렬주유소,129.109815,35.19606667
안락2동주민센터,129.1091849,35.19728785
안락2동수협,129.1105683,35.19860167
명장조양맨션(명장역),129.1027617,35.20597333
진흥상가,129.10456,35.20049667
진흥상가,129.1045033,35.19978833
삼성아파트,129.10302,35.19981167
서원시장,129.1003367,35.20044833
충렬사역.서원시장,129.0983733,35.20124167
충렬사역.서원시장,129.0982486,35.20063871
명장조양맨션(명장역),129.1014471,35.20442365
명장조양맨션(명장역),129.1011998,35.20462701
명장조양맨션(명장역),129.1020878,35.20601547
협진태양맨션,129.104755,35.21010833
협진태양맨션,129.1045148,35.21020899
협진태양맨션,129.103955,35.21027667
명장1동행정복지센터,129.1050252,35.20492327
명장1동행정복지센터,129.105196,35.20475223
명장1동행정복지센터,129.1046333,35.20450667
명장1동행정복지센터,129.1045483,35.20425
안락초등학교,129.104085,35.20290833
안락초등학교,129.10427,35.20212
명장시장,129.1077375,35.20453034
명장시장,129.1074635,35.20472168
혜화여고.충렬고,129.1108183,35.20202167
혜화여고.충렬고,129.110825,35.20206167
충렬초등학교,129.11251,35.200085
충렬초등학교,129.1123438,35.1991657
사직실내수영장,129.0643042,35.19296922
명장정수사업소,129.1036183,35.20796833
명장정수사업소,129.1034333,35.20801333
화신아파트,129.0652684,35.20910263
한우크로바아파트,129.109494,35.199076
명륜역.동래중학교,129.0799632,35.21012073
명륜자이아파트,129.081565,35.20817092
강변뜨란채아파트,129.1007094,35.1936449
뜨란채아파트,129.1087502,35.19398182
안남초등학교,129.1076063,35.19198315
강변뜨란채아파트,129.1027556,35.19548867
안락교차로,129.0976809,35.19793373
벽산아파트,129.098036,35.19467198
강변뜨란채입구,129.1019896,35.19356427
온천장역.CGV동래,129.0853007,35.22198574
사직역,129.0656801,35.19786939
사직역,129.0652694,35.19770332
미남역,129.0674247,35.20399361
사직사거리,129.0601698,35.19765718
쌍용예가입구,129.0576915,35.19685392
사직야구장,129.0604358,35.19538811
사직성당,129.0694206,35.20334917
사직성당,129.0696435,35.2034506
사직1동주민센터,129.0619801,35.19889166
세병교,129.0835263,35.19755802
세병교,129.0839219,35.1975263
안락교차로,129.0969532,35.19839946
온천프라자,129.0773348,35.21531218
안락경동아파트,129.106746,35.19130678
